2024-6-2 11:3:32,S-MON-03,LS32BG850NCXXK,32” Odyssey Neo G8 Mini-LED Curved Gaming Monitor (240Hz),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.930000000000064
2024-6-2 11:4:0,S-MON-04,LS34BG850SCXXK,"34"" Odyssey G8 OLED Curved Gaming Monitor (175Hz)",SKU Price,6704,Passed,Galaxy Credit,,,SKU Price in Cart,6704,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,LS34BG850SCXXK,1,Passed,Z-STEAMPASS200,3,Failed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.38999999999999
2024-6-2 11:5:13,S-MON-05,LS49CG954SCXXK,"49"" Odyssey G9 OLED Curved Gaming Monitor (240Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.41999999999996
2024-6-2 11:5:42,S-MON-06,LS55CG970NCXXK,"55"" Odyssey Ark 2<sup>nd</sup> Gen Curved Gaming Monitor (165Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),32.00999999999999
2024-6-2 11:6:14,S-MON-07,LS32CM801UCXXK,"32"" M8 Smart Monitor (2023) Warm White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),30.300000000000182
2024-6-2 11:6:48,S-REF-01,RB27N4050B1/SH,RB27N4050B1/SH 2 door refrigerator 257L Black Nickel,SKU Price,2952,Passed,Galaxy Credit,,,SKU Price in Cart,2952,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB27N4050B1/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.48000000000002
2024-6-2 11:7:59,S-REF-02,RB27N4050S8/SH,RB27N4050S8/SH 2 door refrigerator 257L Sliver,SKU Price,2872,Passed,Galaxy Credit,,,SKU Price in Cart,2872,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB27N4050S8/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.05999999999995
2024-6-2 11:9:9,S-REF-03,RB29FERNCS9/SH,RB29FERNCS9 2 door Refrigerator 286L Sliver,SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB29FERNCS9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,68.8900000000001
2024-6-2 11:10:20,S-REF-04,RB30N4050B1/SH,RB30N4050B1/SH 2 door refrigerator 290L Black Nickel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.809999999999945
2024-6-2 11:10:49,S-REF-05,RB30N4050S8/SH,RB30N4050S8/SH 2 door Refrigerator 290L Sliver,SKU Price,3192,Passed,Galaxy Credit,,,SKU Price in Cart,3192,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB30N4050S8/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.44000000000005
2024-6-2 11:12:1,S-REF-06,RB30N4180B1/SH,RB30N4180B1/SH 2 door Refrigerator 284L Black Nickel,SKU Price,3352,Passed,Galaxy Credit,,,SKU Price in Cart,3352,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB30N4180B1/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.40999999999985
2024-6-2 11:13:12,S-REF-07,RB33J3200S9/SH,RB33J3200S9 2 Door Refrigerator 328L,SKU Price,3432,Passed,Galaxy Credit,,,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB33J3200S9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.66999999999985
2024-6-2 11:14:24,S-REF-08,RB33J3200SA/SH,RB33J3200SA 2 door Refrigerator 328L Metal Graphite,SKU Price,3432,Passed,Galaxy Credit,,,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB33J3200SA/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.15000000000009
2024-6-2 11:15:34,S-REF-09,RB33R8899SR/SH,RB33R8899SR/SH  SpaceMaxᵀᴹ  2 door Refrigerator 328L Sliver,SKU Price,8952,Passed,Galaxy Credit,,,SKU Price in Cart,8952,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,RB33R8899SR/SH,1,Passed,Z-UEFAEURO2024,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,64.78999999999996
2024-6-2 11:16:42,S-REF-10,RB34T675FB1/SH,RB34T675FB1 SpaceMax™  2 door refrigerator 340L,SKU Price,4792,Passed,Galaxy Credit,,,SKU Price in Cart,4792,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB34T675FB1/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.45000000000005
2024-6-2 11:17:56,S-REF-11,RB34T675FS9/SH,RB34T675FS9/SH SpaceMax™ 2 door Refrigerator 340L,SKU Price,4632,Passed,Galaxy Credit,,,SKU Price in Cart,4632,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RB34T675FS9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.06999999999994
2024-6-2 11:19:7,S-REF-12,RF48A4000B4/SH,RF48A4000B4 Twin Cooling Plus™ Multi Door Refrigerator 468L,SKU Price,7192,Passed,Galaxy Credit,,,SKU Price in Cart,7192,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RF48A4000B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.45000000000005
2024-6-2 11:20:19,S-REF-13,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,12990,Failed,Galaxy Credit,,,SKU Price in Cart,12990,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS62R5007M9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.75999999999999
2024-6-2 11:21:31,S-REF-14,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax™ Side by Side Refrigerator 630L Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.519999999999982
2024-6-2 11:22:0,S-REF-15,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,15900,Failed,Galaxy Credit,,,SKU Price in Cart,15900,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 1 / Actual 0,Items in Cart,RS64R5337B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.91000000000031
2024-6-2 11:37:30,S-REF-16,RT20M3020GS/SH,RT20M3020GS/SH 2 door Refrigerator 203L Grey Silver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),25.709999999999997
2024-6-2 11:37:57,S-REF-17,RT22M4013S8/SH,RT22M4013S8/SH 2 door Refrigerator 234L Elegant Inox,SKU Price,2232,Passed,Galaxy Credit,,,SKU Price in Cart,2232,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4013S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,70.03
2024-6-2 11:39:8,S-REF-18,RT22M4032S8/SH,RT22M4032S8/SH 2 door Refrigerator 234L Elegant Inox,SKU Price,2232,Passed,Galaxy Credit,,,SKU Price in Cart,2232,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4032S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.47
2024-6-2 11:40:15,S-REF-19,RT22M4033S9/SH,RT22M4033S9/SH 2 door Refrigerator 234L Refined Inox,SKU Price,2312,Passed,Galaxy Credit,,,SKU Price in Cart,2312,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.57
2024-6-2 11:41:21,S-REF-20,RT25M4013S8/SH,RT25M4013S8/SH 2 door Refrigerator 255L Elegant Inox,SKU Price,2392,Passed,Galaxy Credit,,,SKU Price in Cart,2392,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4013S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.30000000000001
2024-6-2 11:42:27,S-REF-21,RT25M4032S8/SH,RT25M4032S8/SH 2 door Refrigerator 255L Elegant Inox,SKU Price,2392,Passed,Galaxy Credit,,,SKU Price in Cart,2392,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4032S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.40000000000003
2024-6-2 11:43:33,S-REF-22,RT25M4033S9/SH,RT25M4033S9/SH 2 door Refrigerator 255L Refined Inox,SKU Price,2472,Passed,Galaxy Credit,,,SKU Price in Cart,2472,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,68.40000000000003
2024-6-2 11:44:43,S-REF-23,RT31CG5420S9SH,RT31CG5420S9 SpaceMax™ 2 door Refrigerator 301L,SKU Price,3032,Passed,Galaxy Credit,,,SKU Price in Cart,3032,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT31CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.82999999999998
2024-6-2 11:45:49,S-REF-24,RT35CG5420S9SH,RT35CG5420S9 SpaceMax™ 2 door Refrigerator 345L,SKU Price,3432,Passed,Galaxy Credit,,,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT35CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,65.49999999999994
2024-6-2 11:46:54,S-REF-25,RZ24A5470AP/SH,BESPOKE Bottom Mount Freezer 340L (Panel Not Included),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.24000000000001
2024-6-2 11:47:21,S-VC-01,VCA-SBTA95/VT,VS9500 VC ACC BATTERY VCA-SBTA95VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),26.49000000000001
2024-6-2 11:47:51,S-VC-02,VS20B95843W/SH,VS20B95843WSH Bespoke Jet Plus 210W Misty White,SKU Price,4919,Passed,Galaxy Credit,,,SKU Price in Cart,4919,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B95843W/SH,1,Passed,Z-VCA-ADB952,1,Passed,Z-VCA-WBA95/GL,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,68.63999999999999
2024-6-2 11:49:2,S-VC-03,VS20B958F3N/SP,VS20B958F3NSP Bespoke Jet Plus 210W Woody Green,SKU Price,4919,Passed,Galaxy Credit,,,SKU Price in Cart,4919,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B958F3N/SP,1,Passed,Z-VCA-ADB952,1,Passed,Z-VCA-TABA95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.89999999999998
2024-6-2 11:50:14,S-VC-04,VS20B95993B/SH,VS20B95993BSH Bespoke Jet Plus 210W  Midnight Blue,SKU Price,6151,Passed,Galaxy Credit,,,SKU Price in Cart,6151,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20B95993B/SH,1,Passed,Z-UEFAEURO2024,1,Passed,Z-ITFITAIRKG06SV,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,66.99000000000001
2024-6-2 11:51:22,S-VC-05,VS20C852CTN/SH,VS20C852CTNSH Jet85 Stick VC Woody Green1,SKU Price,4590,Failed,Galaxy Credit,,,SKU Price in Cart,4590,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20C852CTN/SH,1,Passed,Z-ITFITSD01,1,Passed,Z-VCA-TABA95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,67.54000000000008
2024-6-2 11:52:28,S-VC-06,VS20C852FTB/SH,VS20C852FTBSHJet85 Stick VC Midnight Blue,SKU Price,4990,Failed,Galaxy Credit,,,SKU Price in Cart,4990,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,VS20C852FTB/SH,1,Passed,Z-ITFITSD01,1,Passed,Z-VCA-TABA95,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,67.63999999999999
2024-6-2 11:53:40,S-WM-01,DF60A8500CG/SH,AI智能魔衣櫥 JetSteam除菌清新,SKU Price,8304,Passed,Galaxy Credit,,,SKU Price in Cart,8304,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,DF60A8500CG/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-UEFAEURO2024,1,Passed,Z-DF-HK,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,73.02999999999997
2024-6-2 11:54:54,S-WM-02,WA10C14545BVSH,WA10C14545BVSH Ecobubble™ Top Loader with Drain Pump 10kg Black Caviar,SKU Price,2872,Passed,Galaxy Credit,,,SKU Price in Cart,2872,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WA10C14545BVSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,59.29000000000019
2024-6-2 11:55:54,S-WM-03,WA10CG4545BDSH,WA10CG4545BDSH Ecobubble™ Top Loader without Drain Pump 10kg Versailles Gary,SKU Price,2872,Passed,Galaxy Credit,,,SKU Price in Cart,2872,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,WA10CG4545BDSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,60.87999999999988
2024-6-2 11:56:55,S-WM-04,WA80C14545BVSH,WA80C14545BVSH Ecobubble™ Top Loader with Drain Pump 8kg Black Caviar,SKU Price,2232,Passed,Galaxy Credit,,,SKU Price in Cart,2232,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,WA80C14545BVSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,60.17000000000007
2024-6-2 11:57:58,S-WM-05,WA80CG4545BDSH,WA80CG4545BDSH Ecobubble™ Top Loader without Drain Pump 8kg Versailles Gary,SKU Price,2232,Passed,Galaxy Credit,,,SKU Price in Cart,2232,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WA80CG4545BDSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.02999999999997
2024-6-2 11:58:59,S-WM-06,WD10T754DBH/SH,"WD10T754DBH AI Ecobubble™ AI Control Front Load Washing Machine + Dryer Combo 10.5/7kg, 1400rpm",SKU Price,4472,Passed,Galaxy Credit,,,SKU Price in Cart,4472,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,WD10T754DBH/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITEX42,1,Passed,Z-UEFAEURO2024,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,73.1099999999999
2024-6-2 12:0:15,S-WM-07,WD70T4046CH/SH,"WD70T4046CH Hygiene Steam Front Load Washer + Dryer Combo 7/5kg, 1400rpm",SKU Price,3432,Passed,Galaxy Credit,,,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD70T4046CH/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.75
2024-6-2 12:1:25,S-WM-08,WD70TA046BE/SH,"WD70TA046BE/SH Hygiene Steam Front Load Washer + Dryer Combo 7/5kg, 1400rpm",SKU Price,3432,Passed,Galaxy Credit,,,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD70TA046BE/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,72.20000000000005
2024-6-2 12:2:39,S-WM-09,WD80T654DBE/SH,"WD80T654DBE AI Ecobubble™ AI Control Front Load Washing Machine + Dryer Combo 8/6kg, 1400rpm",SKU Price,3992,Passed,Galaxy Credit,,,SKU Price in Cart,3992,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD80T654DBE/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,69.38000000000011
2024-6-2 12:3:50,S-WM-10,WD80TA546BH/SH,"WD80TA546BH AddWash™ Front Load Washing Machine + Dryer Combo 8/6kg, 1400rpm",SKU Price,3992,Passed,Galaxy Credit,,,SKU Price in Cart,3992,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WD80TA546BH/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,70.13000000000011
2024-6-2 12:5:2,S-WM-11,WW70AG5S21CESH,"WW70AG5S21CESH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,2712,Passed,Galaxy Credit,,,SKU Price in Cart,2712,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CESH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,61.929999999999836
2024-6-2 12:6:6,S-WM-12,WW70AG5S21CXSH,"WW70AG5S21CXSH Slim Ecobubble™ Front Load Washing Machine 7kg, 1200rpm",SKU Price,2792,Passed,Galaxy Credit,,,SKU Price in Cart,2792,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70AG5S21CXSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.23000000000002
2024-6-2 12:7:7,S-WM-13,WW70T3020BS/SH,"WW70T3020BS/SH Slim440 Digital Inverter Front Load Washing Machine 7kg, 1200rpm",SKU Price,2632,Passed,Galaxy Credit,,,SKU Price in Cart,2632,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW70T3020BS/SH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.200000000000045
2024-6-2 12:8:8,S-WM-14,WW70T3020BW/SH,"WW70T3020BW/SH Slim440 Digital Inverter Front Load Washing Machine 7kg, 1200rpm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),24.079999999999927
2024-6-2 12:8:32,S-WM-15,WW80AG6L28BXSH,"WW80AG6L28BXSH Slim AI Ecobubble™ AI Control Front Load Washing Machine 8kg, 1200 rpm",SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,WW80AG6L28BXSH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITEX42,1,Passed,Z-UEFAEURO2024,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,Passed,72.34999999999991
2024-6-2 12:9:47,S-WM-16,WW80AGAS21AESH,"WW80AGAS21AESH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3032,Passed,Galaxy Credit,,,SKU Price in Cart,3032,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,WW80AGAS21AESH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,61.399999999999864
2024-6-2 12:10:50,S-WM-17,WW80AGAS21AXSH,"WW80AGAS21AXSH Slim Ecobubble™ Front Load Washing Machine 8kg, 1200rpm",SKU Price,3112,Passed,Galaxy Credit,,,SKU Price in Cart,3112,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,WW80AGAS21AXSH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,60.850000000000136
2024-6-2 12:11:52,S-WM-18,WW80T3040BS/SH,"WW80T3040BS/SH Slim465 Digital Inverter Front Load Washing Machine 8kg, 1400rpm",SKU Price,2872,Passed,Galaxy Credit,,,SKU Price in Cart,2872,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80T3040BS/SH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.13999999999987
2024-6-2 12:12:54,S-WM-19,WW80T3040BW/SH,"WW80T3040BW/SH Slim465 Digital Inverter Front Load Washing Machine 8kg, 1400rpm",SKU Price,2792,Passed,Galaxy Credit,,,SKU Price in Cart,2792,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,WW80T3040BW/SH,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.2199999999998
2024-6-2 12:13:56,S-WM-20,WW90T654DLE/SH,"WW90T654DLE AI Ecobubble™ AI Control Front Load Washing Machine 9kg, 1400rpm",SKU Price,3512,Passed,Galaxy Credit,,,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Failed,Less - Expected 4 / Actual 2,Items in Cart,WW90T654DLE/SH,1,Passed,Z-ITFITEX37,1,Passed,Z-ITFITAC05NY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Failed,72.54999999999973
2024-6-2 20:21:45,S-MON-08,LS32DG802SCXXK,"32"" Odyssey G8 OLED Gaming Monitor (240Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),30.04
2024-6-2 20:22:16,S-MON-09,LS27DG602SCXXK,"27"" Odyssey G6 OLED Gaming Monitor (360Hz)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),29.730000000000004
2024-6-2 20:22:48,S-MON-10,LS32DM803UCXXK,"32"" M8 Smart Monitor (2024)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),29.260000000000005
2024-6-2 20:23:18,S-MON-11,LS32DM702UCXXK,"32"" M7 Smart Monitor (2024), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.519999999999996
2024-6-2 20:23:48,S-MON-12,LS32DM703UCXXK,"32"" M7 Smart Monitor (2024), White",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.359999999999985
2024-6-2 20:47:19,S-CTV24-07,QA50Q80DAJXZK,"50"" QLED Q80D",SKU Price,7462,Passed,Galaxy Credit,,,SKU Price in Cart,7462,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,QA50Q80DAJXZK,1,Passed,Z-HW-C450/ZK,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,71.42
