CE Premiums,,B2C,,B2C Cart Link,ex.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Z-HW-Q700D/ZK,ZG-FREE1YRWAREXT,Z-HW-C450/ZK,Z-HW-S700D/ZK,ZG-FREE1YRWAREXT,Z-HW-C450/ZK,Z-WMN-B16FB/XY,Z-WMN8000SX/XY,Z-HW-Q700D/ZK,Z-WMN-B50EB/XY,Z-WMN-B16FB/XY,Z-HW-Q930D/ZK,Z-HW-Q700D/ZK,Z-WMN-B05FB/XY,Z-HW-C450/ZK,ZG-SLIMFITINCL,Select free bezel on buy page,Select free bezel on buy page,Select free bezel on buy page,Select free bezel on buy page,Select free bezel on buy page,Z-HW-Q930D/ZK,Z-WMN-B30FB/RU,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,Z-WMN-B16FB/XY,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,Z-WMN-B16FB/XY,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,ZG-GALAXYTI2000,Z-WMN-B16FB/XY,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,ZG-GALAXYTI2000,Z-WMN-B05FB/XY,ZG-GALAXYTI2000,ZG-GALAXYTI2000,Z-WMN8000SX/XY,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,ZG-GALAXYTI2000,Z-WMN-B16FB/XY,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,ZG-GALAXYTI2000,Z-WMN-B05FB/XY,ZG-GALAXYTI2000,Z-WMN-B16FB/XY,Z-WMN-B16FB/XY,Z-WMN8000SX/XY,Z-HW-Q930D/ZK,Z-WMN-B30FB/RU,Z-HW-Q930D/ZK,Z-WMN-B16FB/XY,ZG-GALAXYTI2000,Z-WMN-B16FB/XY,Z-ITFITEX32,ZG-SOUNDBAR1YRWAREXT,Z-ITFITEX32,ZG-SOUNDBAR1YRWAREXT,Z-SM-A3660ZKGTGY-C,Z-SM-X210NZA-TV,Z-SM-X210NZA-TV,Z-SM-A3660ZKGTGY-C,Z-RAZERBASILISKV3,Z-RAZERBWV3T,Z-RAZERGOLIATHUSC,Z-TT248MON,Z-SM-A3660ZKGTGY-C,Z-SM-A3660ZKGTGY-C,Z-RAZERKAIRAPRO,Z-SM-A3660ZKGTGY-C,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,Z-VS20C852CTN/SH-C,Z-VS20C852CTN/SH-C,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,RB34C7B4EAP/SH,RA-B23EUU12GM,RA-B23EBB12GM,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITAC15-C,Z-ITAC15-C,Z-ITFITAC05GN,Z-ITFITAC05GN,Z-ITFITAC05GN,Z-ITFITAC05GN,Z-ITAC15-C,Z-ITFITEX37,Z-ITFITAC05GN,Z-ITAC15-C,Z-ITAC15-C,Z-ITAC15-C,Z-ITAC15-C,Z-ITFITAC05GN,Z-ITFITAC05GN,Z-ITAC15-C,Z-ITFITEX37,Z-ITFITAC05GN,Z-ITFITAC05GN,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,Z-ITAC15-C,Z-ITFITEX37,Z-VCA-ADB952,Z-VCA-TABA95,Z-VCA-SAPA95/VEU,Z-VCA-ADB952,Z-VCA-WBA95/GL,Z-VCA-SAPA95/VEU,Z-VCA-MTB90A/VT,Z-VCA-ADB952,Z-VCA-TABC97/GL,Z-VCA-SAK95K/GL,Z-VCA-ADB952,Z-VCA-SPW95/VT,Z-VCA-SPA95/GL,Z-VCA-SAK95K/GL,Z-VCA-ADB952,Z-VCA-SAK95K/GL
CEP-26,Z-VS20C852CTN/SH-C,1 x  VS20C852CTNSH Jet85 Stick VC Woody Green,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=RS63R5597B4/SH&&products[0].quantity=1&&products[1].productCode=RS64R5337B4/SH&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,2,"RS63R5597B4/SH, RS64R5337B4/SH","
",,,,,,,,,,,RS63R5597B4/SH,RS64R5337B4/SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-27,RB34C7B4EAP/SH,1 x  BESPOKE AI Stylish Bottom Mount Freezer 340L,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=F-RB34C7B4WW-AI&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,F-RB34C7B4WW-AI,"
",,,,,,,,,,,F-RB34C7B4WW-AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-28,RA-B23EUU12GM,1 x  BESPOKE Top Glass Panel (Clean White),https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=F-RB34C7B4WW-AI&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,F-RB34C7B4WW-AI,"
",,,,,,,,,,,F-RB34C7B4WW-AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-29,RA-B23EBB12GM,1 x  BESPOKE Bottom Glass Panel (Clean White),https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=F-RB34C7B4WW-AI&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,F-RB34C7B4WW-AI,"
",,,,,,,,,,,F-RB34C7B4WW-AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-30,Z-ITFITAC05GN,1 x  ITFIT Multi-functional Laundry Basket (Green),https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=WA80CG4545BDSH&&products[0].quantity=1&&products[1].productCode=WA80C14545BVSH&&products[1].quantity=1&&products[2].productCode=WA10CG4545BDSH&&products[2].quantity=1&&products[3].productCode=WA10C14545BVSH&&products[3].quantity=1&&products[4].productCode=WD80TA546BH/SH&&products[4].quantity=1&&products[5].productCode=WW70AG5S21CESH&&products[5].quantity=1&&products[6].productCode=WW70AG5S21CXSH&&products[6].quantity=1&&products[7].productCode=WW80AGAS21AESH&&products[7].quantity=1&&products[8].productCode=WW80AGAS21AXSH&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,9,"WA80CG4545BDSH, WA80C14545BVSH, WA10CG4545BDSH, WA10C14545BVSH, WD80TA546BH/SH, WW70AG5S21CESH, WW70AG5S21CXSH, WW80AGAS21AESH, WW80AGAS21AXSH","
",,,,,,,,,,,WA80CG4545BDSH,WA80C14545BVSH,WA10CG4545BDSH,WA10C14545BVSH,WD80TA546BH/SH,WW70AG5S21CESH,WW70AG5S21CXSH,WW80AGAS21AESH,WW80AGAS21AXSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-31,Z-VCA-ADB952,1 x  BESPOKE Jet™ Clean Station Antibacterial Dust Bag (5ea),https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS20B958F3N/SP&&products[0].quantity=1&&products[1].productCode=VS20B95843W/SH&&products[1].quantity=1&&products[2].productCode=VS28C979FQK/SP&&products[2].quantity=1&&products[3].productCode=VS90F40DBG/SP&&products[3].quantity=1&&products[4].productCode=VS80F28DFP/SP&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,5,"VS20B958F3N/SP, VS20B95843W/SH, VS28C979FQK/SP, VS90F40DBG/SP, VS80F28DFP/SP","
",,,,,,,,,,,VS20B958F3N/SP,VS20B95843W/SH,VS28C979FQK/SP,VS90F40DBG/SP,VS80F28DFP/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-32,Z-VCA-TABA95,1 x  BESPOKE Jet Jet Dual Brush,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS20B958F3N/SP&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,VS20B958F3N/SP,"
",,,,,,,,,,,VS20B958F3N/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-33,Z-VCA-SAPA95/VEU,1 x  BESPOKE Jet™ Battery Pack (25.2V),https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS20B958F3N/SP&&products[0].quantity=1&&products[1].productCode=VS20B95843W/SH&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,2,"VS20B958F3N/SP, VS20B95843W/SH","
",,,,,,,,,,,VS20B958F3N/SP,VS20B95843W/SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-34,Z-VCA-WBA95/GL,1 x  BESPOKE Jet™ Spray Spinning Sweeper™,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS20B95843W/SH&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,VS20B95843W/SH,"
",,,,,,,,,,,VS20B95843W/SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-35,Z-VCA-MTB90A/VT,1 x  JET 70 Mini Motorized Tool VCA-MTB90A,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS20B95843W/SH&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,VS20B95843W/SH,"
",,,,,,,,,,,VS20B95843W/SH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-36,Z-VCA-TABC97/GL,1 x  BESPOKE Jet™ AI Active Dual Brush,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS28C979FQK/SP&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,VS28C979FQK/SP,"
",,,,,,,,,,,VS28C979FQK/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-37,Z-VCA-SAK95K/GL,1 x  Jet™ Tool Kit,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS28C979FQK/SP&&products[0].quantity=1&&products[1].productCode=VS90F40DBG/SP&&products[1].quantity=1&&products[2].productCode=VS80F28DFP/SP&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,3,"VS28C979FQK/SP, VS90F40DBG/SP, VS80F28DFP/SP","
",,,,,,,,,,,VS28C979FQK/SP,VS90F40DBG/SP,VS80F28DFP/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-38,Z-VCA-SPW95/VT,1 x  BESPOKE Jet™ Sweeper Microfiber Pads (4ea),https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS90F40DBG/SP&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,VS90F40DBG/SP,"
",,,,,,,,,,,VS90F40DBG/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CEP-39,Z-VCA-SPA95/GL,1 x  BESPOKE Jet™ Sweeper Disposable Wet Pads,https://shop.samsung.com/hk/ng/p4v1/addToCart?products[0].productCode=VS90F40DBG/SP&&products[0].quantity=1&&products[1].productCode=&&products[1].quantity=1&&products[2].productCode=&&products[2].quantity=1&&products[3].productCode=&&products[3].quantity=1&&products[4].productCode=&&products[4].quantity=1&&products[5].productCode=&&products[5].quantity=1&&products[6].productCode=&&products[6].quantity=1&&products[7].productCode=&&products[7].quantity=1&&products[8].productCode=&&products[8].quantity=1&&products[9].productCode=&&products[9].quantity=1&&products[10].productCode=&&products[10].quantity=1&&products[11].productCode=&&products[11].quantity=1&&products[12].productCode=&&products[12].quantity=1&&products[13].productCode=&&products[12].quantity=1,Add to Cart,,1,VS90F40DBG/SP,"
",,,,,,,,,,,VS90F40DBG/SP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
