2024-5-18 0:30:50,EUS-27,HW-S800D/ZK,S-Series HW-S800D Soundbar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),80.48
2024-5-18 0:32:17,EUS-26,HW-LS60D/ZK,S-Series HW-LS60D Music Frame,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),79.21999999999998
2024-5-18 3:0:6,,RB29FERNCS9/SH,RB29FERNCS9 2 door Refrigerator 286L Sliver,SKU Price,3512,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3512,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB29FERNCS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,137.72999999999956
2024-5-18 3:2:25,,RB30N4050B1/SH,RB30N4050B1/SH 2 door refrigerator 290L Black Nickel,SKU Price,3272,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3272,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,157.89000000000033
2024-5-18 3:5:7,,RB30N4050S8/SH,RB30N4050S8/SH 2 door Refrigerator 290L Sliver,SKU Price,3192,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3192,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4050S8/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,147.25
2024-5-18 3:7:45,,RB30N4180B1/SH,RB30N4180B1/SH 2 door Refrigerator 284L Black Nickel,SKU Price,3352,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3352,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB30N4180B1/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,163.20999999999913
2024-5-18 3:10:36,,RB33J3200S9/SH,RB33J3200S9 2 Door Refrigerator 328L,SKU Price,3432,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33J3200S9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,159.52000000000044
2024-5-18 3:13:25,,RB33J3200SA/SH,RB33J3200SA 2 door Refrigerator 328L Metal Graphite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),63.470000000000255
2024-5-18 3:14:39,,RB33R8899SR/SH,RB33R8899SR/SH  SpaceMaxᵀᴹ  2 door Refrigerator 328L Sliver,SKU Price,8952,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,8952,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB33R8899SR/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,175.65999999999985
2024-5-18 3:17:40,,RB34T675FB1/SH,RB34T675FB1 SpaceMax™  2 door refrigerator 340L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),71.75
2024-5-18 3:18:54,,RB34T675FS9/SH,RB34T675FS9/SH SpaceMax™ 2 door Refrigerator 340L,SKU Price,4632,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,4632,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RB34T675FS9/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,178.47999999999956
2024-5-18 3:21:59,,RF48A4000B4/SH,RF48A4000B4 Twin Cooling Plus™ Multi Door Refrigerator 468L,SKU Price,7192,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,7192,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RF48A4000B4/SH,1,Passed,Z-ITFITF16,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,174.52999999999975
2024-5-18 3:25:16,,RS62R5007M9/SH,RS62R5007M9 Side By Side Refrigerators 647L,SKU Price,8792,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,8792,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RS62R5007M9/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,176.89000000000033
2024-5-18 3:28:12,,RS63R5597B4/SH,RS63R5597B4/SH SpaceMax™ Side by Side Refrigerator 630L Black,SKU Price,10320,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10320,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RS63R5597B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,148.60999999999967
2024-5-18 3:30:47,,RS64R5337B4/SH,RS64R5337B4/SH Side by Side Refrigerator 617L,SKU Price,10176,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,10176,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RS64R5337B4/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,149.57000000000062
2024-5-18 3:33:28,,RT20M3020GS/SH,RT20M3020GS/SH 2 door Refrigerator 203L Grey Silver,SKU Price,2072,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2072,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,RT20M3020GS/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,153.8199999999997
2024-5-18 3:36:9,,RT22M4013S8/SH,RT22M4013S8/SH 2 door Refrigerator 234L Elegant Inox,SKU Price,2232,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2232,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4013S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,177
2024-5-18 3:39:12,,RT22M4032S8/SH,RT22M4032S8/SH 2 door Refrigerator 234L Elegant Inox,SKU Price,2232,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2232,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4032S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,166.90999999999985
2024-5-18 3:42:8,,RT22M4033S9/SH,RT22M4033S9/SH 2 door Refrigerator 234L Refined Inox,SKU Price,2312,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2312,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT22M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,191.60999999999876
2024-5-18 3:45:34,,RT25M4013S8/SH,RT25M4013S8/SH 2 door Refrigerator 255L Elegant Inox,SKU Price,2392,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2392,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4013S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,173.4300000000003
2024-5-18 3:48:36,,RT25M4032S8/SH,RT25M4032S8/SH 2 door Refrigerator 255L Elegant Inox,SKU Price,2392,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2392,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4032S8/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,200.40999999999985
2024-5-18 3:52:8,,RT25M4033S9/SH,RT25M4033S9/SH 2 door Refrigerator 255L Refined Inox,SKU Price,2472,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,2472,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT25M4033S9/SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,205.47999999999956
2024-5-18 3:55:35,,RT31CG5420S9SH,RT31CG5420S9 SpaceMax™ 2 door Refrigerator 301L,SKU Price,3032,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3032,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT31CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,197.07999999999993
2024-5-18 3:59:7,,RT35CG5420S9SH,RT35CG5420S9 SpaceMax™ 2 door Refrigerator 345L,SKU Price,3432,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3432,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,RT35CG5420S9SH,1,Passed,Z-ITFITEX42,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,174.07999999999993
2024-5-18 4:2:2,,RZ24A5470AP/SH,BESPOKE Bottom Mount Freezer 340L (Panel Not Included),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),59.42000000000007
2024-5-18 4:3:1,,VCA-SBTA95/VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),76.77000000000044
2024-5-18 4:4:31,,VS20B95843W/SH,1 x  VS20B95843WSH Bespoke Jet Plus 210W Misty White,SKU Price,4919,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,4919,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,VS20B95843W/SH,1,Passed,Z-VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,166.04999999999927
2024-5-18 4:7:19,,VS20B958F3N/SP,1 x  VS20B958F3NSP Bespoke Jet Plus 210W Woody Green,SKU Price,4919,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,4919,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,VS20B958F3N/SP,1,Passed,Z-VCA-ADB952,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,207.46000000000095
2024-5-18 4:10:53,,VS20B95993B/SH,1 x  VS20B95993BSH Bespoke Jet Plus 210W  Midnight Blue,SKU Price,6151,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,6151,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Failed,Less - Expected 4 / Actual 0,Items in Cart,VS20B95993B/SH,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,192.52999999999884
2024-5-18 7:10:23,,VS20C852CTN/SH,1 x  VS20C852CTNSH Jet85 Stick VC Woody Green1,SKU Price,3071,Passed,Galaxy Credit,0,Passed,SKU Price in Cart,3071,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Failed,Less - Expected 2 / Actual 1,Items in Cart,VS20C852CTN/SH,1,Passed,Z-ITFITSD01,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,157.01
