2024-6-1 20:8:27,S-SMP-33,SM-R950NZKATGY,"Galaxy Watch6 Classic 43mm (BT), Black",SKU Price,2379,Passed,Galaxy Credit,,,SKU Price in Cart,2379,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-R950NZKATGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.55000000000001
2024-6-1 20:9:33,S-SMP-34,SM-R955FZKATGY,"Galaxy Watch6 Classic 43mm (LTE), Black",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.00999999999999
2024-6-1 20:10:4,S-SMP-35,SM-R960NZKATGY,"Galaxy Watch6 Classic 47mm (BT), Black",SKU Price,2519,Passed,Galaxy Credit,,,SKU Price in Cart,2519,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-R960NZKATGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,67.18999999999994
2024-6-1 20:11:14,S-SMP-36,SM-R965FZKATGY,"Galaxy Watch6 Classic 47mm (LTE), Black",SKU Price,2599,Passed,Galaxy Credit,,,SKU Price in Cart,2599,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,SM-R965FZKATGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITPW12,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,64.10000000000002
2024-6-1 20:12:19,S-SMP-37,SM-R400NZAATGY,Galaxy Buds FE,SKU Price,674,Passed,Galaxy Credit,,,SKU Price in Cart,674,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,SM-R400NZAATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.309999999999945
2024-6-1 20:13:22,S-SMP-38,EI-T5600BBEGWW,SmartTag2,SKU Price,238,Failed,Galaxy Credit,,,SKU Price in Cart,238,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,0,Passed,-,Items in Cart,EI-T5600BBEGWW,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Failed,66.25999999999999
2024-6-1 20:14:35,S-TAB-01,SM-X710NZAATGY,"Galaxy Tab S9, 8GB+128, Graphite",SKU Price,4842,Passed,Galaxy Credit,,,SKU Price in Cart,4842,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X710NZAATGY,1,Passed,Z-EF-DX710UBEGWW,1,Passed,Z-ITFITEX43,1,Passed,Z-ITFITE01,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,68.00999999999999
2024-6-1 20:15:38,S-TAB-02,SM-X810NZAATGY,"Galaxy Tab S9+, 12GB+256, Graphite",SKU Price,6074,Passed,Galaxy Credit,,,SKU Price in Cart,6074,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X810NZAATGY,1,Passed,Z-EF-DX810UBEGWW,1,Passed,Z-ITFITEX43,1,Passed,Z-ITFITE01,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,66.31999999999994
2024-6-1 20:16:50,S-TAB-03,SM-X910NZAATGY,"Galaxy Tab S9 Ultra, 12GB+256, Graphite",SKU Price,6782,Passed,Galaxy Credit,,,SKU Price in Cart,6782,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-X910NZAATGY,1,Passed,Z-EF-DX910UBEGWW,1,Passed,Z-ITFITEX43,1,Passed,Z-ITFITE01,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,75.18000000000006
2024-6-1 20:18:7,S-TAB-04,SM-X510NLGATGY,"Galaxy Tab S9 FE, Wi-Fi, MINT",SKU Price,2870,Passed,Galaxy Credit,,,SKU Price in Cart,2870,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Failed,Less - Expected 5 / Actual 4,Items in Cart,SM-X510NLGATGY,1,Passed,Z-ITFITEX41,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITT10WE,1,Passed,Z-ITFITCS9FEGY,1,Passed,,,,,,,,,,,,,,,,,,,Failed,70.75
2024-6-1 20:19:19,S-TAB-05,SM-X610NLGATGY,"Galaxy Tab S9 FE+, Wi-Fi, MINT",SKU Price,3830,Passed,Galaxy Credit,,,SKU Price in Cart,3830,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Failed,Less - Expected 5 / Actual 4,Items in Cart,SM-X610NLGATGY,1,Passed,Z-ITFITEX41,1,Passed,Z-ITFITCS9FEPGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITT10WE,1,Passed,,,,,,,,,,,,,,,,,,,Failed,70.96000000000004
2024-6-1 20:20:42,S-TAB-06,SM-X210NDBATGY,"Galaxy Tab A9+, 64GB 4GB Wi-Fi Navy",SKU Price,1430,Passed,Galaxy Credit,,,SKU Price in Cart,1430,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,1,Passed,-,Items in Cart,SM-X210NDBATGY,1,Passed,Z-ITFITCA9PGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,,,,Passed,69.06999999999994
2024-6-1 20:21:42,S-TAB-07,SM-X306BZGATGY,Galaxy Tab Active 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),30.00999999999999
2024-6-1 20:22:13,S-TAB-08,SM-P620NZAETGY,Galaxy Tab S6 Lite (2024) Wi-Fi Oxford Gray,SKU Price,2200,Passed,Galaxy Credit,,,SKU Price in Cart,2200,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-P620NZAETGY,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITEX41,1,Passed,Z-ITFITBKCS6LGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,124.33000000000015
2024-6-1 20:24:18,S-NPC-01,NP960XGL-XG1HK,"Galaxy Book4 Uitra 16""/i9/64GB/2TB/RTX4070",SKU Price,19984,Passed,Galaxy Credit,,,SKU Price in Cart,19984,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,5,Passed,-,Items in Cart,NP960XGL-XG1HK,1,Passed,Z-GAMEPASSULT3MMX,1,Passed,Z-XBOXCTRLGDSP,1,Passed,Z-EF-LPUN6PBEGWW,1,Passed,Z-ITFITAC09,1,Passed,Z-ITFITEX43,1,Passed,,,,,,,,,,,,,,,,Passed,77.95000000000005
2024-6-1 20:28:59,S-NPC-02,NP960QGK-KS3HK,"Galaxy Book4 Pro 360 16""/i7/32GB/1TB",SKU Price,13584,Passed,Galaxy Credit,,,SKU Price in Cart,13584,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,NP960QGK-KS3HK,1,Passed,Z-EF-LPUN6PBEGWW,1,Passed,Z-ITFITAC09,1,Passed,Z-OTH-M365MTH12HK,1,Passed,Z-ITFITEX43,1,Passed,,,,,,,,,,,,,,,,,,,Passed,74.42999999999999
2024-6-1 20:30:15,S-NPC-03,NP960XGK-KS5HK,"Galaxy Book4 Pro 16""/i7/32GB/1TB",SKU Price,12544,Passed,Galaxy Credit,,,SKU Price in Cart,12544,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,NP960XGK-KS5HK,1,Passed,Z-EF-LPUN6PBEGWW,1,Passed,Z-ITFITAC09,1,Passed,Z-OTH-M365MTH12HK,1,Passed,Z-ITFITEX43,1,Passed,,,,,,,,,,,,,,,,,,,Passed,71.47
2024-6-1 20:31:28,S-NPC-04,NP940XGK-KS3HK,"Galaxy Book4 Pro 14""/i7/32GB/1TB",SKU Price,11984,Passed,Galaxy Credit,,,SKU Price in Cart,11984,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,4,Passed,-,Items in Cart,NP940XGK-KS3HK,1,Passed,Z-EF-LPUN4PBEGWW,1,Passed,Z-ITFITAC09,1,Passed,Z-OTH-M365MTH12HK,1,Passed,Z-ITFITEX43,1,Passed,,,,,,,,,,,,,,,,,,,Passed,81.14999999999998
2024-6-1 20:32:54,S-NPC-05,NP750QGK-KS1HK,"Galaxy Book4 360 15.6""/i7/16GB/1TB",SKU Price,9264,Passed,Galaxy Credit,,,SKU Price in Cart,9264,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,5,Passed,-,Items in Cart,NP750QGK-KS1HK,1,Passed,Z-ITFITEX43,1,Passed,Z-EE-P5400USEGWW,1,Passed,Z-EJ-M3400DBEGWW,1,Passed,Z-ITFITAC09,1,Passed,Z-SM-R400NZWATGY,1,Passed,,,,,,,,,,,,,,,,Passed,86.02999999999997
2024-6-1 20:34:17,S-NPC-06,NP750XGK-KA3HK,"Galaxy Book4 15.6""/i7/16GB/512GB",SKU Price,6789,Passed,Galaxy Credit,,,SKU Price in Cart,6789,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,NP750XGK-KA3HK,1,Passed,Z-ITFITEX43,1,Passed,Z-ITFITAC09,1,Passed,Z-SM-R400NZWATGY,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,67.25
2024-6-1 20:35:24,S-NPC-07,NP960XMB-KB1HK,"Galaxy Book4 Edge, 16""/X1E-84/16GB/1TB, Sapphire Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),28.120000000000005
2024-6-1 20:35:52,S-NPC-08,NP940XMA-KB1HK,"Galaxy Book4 Edge, 14""/X1E-80/16GB/512GB, Sapphire Blue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.159999999999968
2024-6-1 20:36:23,S-NPC-09,NP960XFH-XA2HK,"Galaxy Book3 Ultra, i9/32G/1TB/NVIDIA RTX4070, Graphite",SKU Price,17147,Passed,Galaxy Credit,,,SKU Price in Cart,17147,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,NP960XFH-XA2HK,1,Passed,Z-LS32C390EACXXK,1,Passed,Z-SM-R177NZWAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,60.91999999999996
2024-6-1 20:37:24,S-NPC-10,NP965QFG-KA1HK,"Galaxy Book3 Pro 360, i7/16G/1TB/Shared/5G, Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.629999999999995
2024-6-1 20:37:53,S-NPC-11,NP960XFG-KC1HK,"Galaxy Book3 Pro, i7/16G/512G/Shared, Graphite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,OOS (Blocked),27.88000000000011
2024-6-1 20:38:24,S-NPC-12,NP940XFG-KC1HK,"Galaxy Book3 Pro, i7/16G/1TB/Shared, Graphite",SKU Price,8388,Passed,Galaxy Credit,,,SKU Price in Cart,8388,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,NP940XFG-KC1HK,1,Passed,Z-LS32C390EACXXK,1,Passed,Z-SM-R177NZWAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,63.33000000000004
2024-6-1 20:39:28,S-NPC-13,NP750QFG-KB1HK,"Galaxy Book3 360, 15.6""/i5/16GB/512GB, Silver",SKU Price,7137,Passed,Galaxy Credit,,,SKU Price in Cart,7137,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,2,Passed,-,Items in Cart,NP750QFG-KB1HK,1,Passed,Z-LS32C390EACXXK,1,Passed,Z-SM-R177NZWAASA,1,Passed,,,,,,,,,,,,,,,,,,,,,,,,,Passed,62.09000000000003
2024-6-1 20:50:0,S-SMP-12,SM-F7310ZEATGY,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",SKU Price,6224,Passed,Galaxy Credit,,,SKU Price in Cart,6224,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,5,Failed,More - Expected 4 / Actual 5,Items in Cart,SM-F7310ZEATGY,1,Passed,Z-ITFITE01,1,Passed,Z-EP-P5400TWEGGB,1,Passed,Z-SM-R510NZAAASAMX,1,Failed,Z-EP-T6530NBEGGB,1,Passed,Z-EF-ZF731CTEGWW,1,Passed,,,,,,,,,,,,,,,,Failed,80.86999999999999
2024-6-1 20:56:6,S-SMP-11,SM-F7310ZYETGY,"Galaxy Z Flip5 512, Yellow (eStore)",SKU Price,6974,Passed,Galaxy Credit,,,SKU Price in Cart,6974,Failed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,-1,Failed,Less - Expected 5 / Actual -1,Items in Cart,Failed,62.1
2024-6-1 20:57:5,S-SMP-12,SM-F7310ZEATGY,"Galaxy Z Flip5 256, 8GB + 256GB, Cream",SKU Price,6224,Passed,Galaxy Credit,,,SKU Price in Cart,6224,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,6,Failed,More - Expected 4 / Actual 6,Items in Cart,SM-F7310ZYETGY,1,Failed,SM-F7310ZEATGY,1,Passed,Z-ITFITE01,2,Passed,Z-EP-P5400TWEGGB,2,Passed,Z-SM-R510NZAAASAMX,2,Failed,Z-EP-T6530NBEGGB,2,Passed,Z-EF-ZF731CTEGWW,2,Passed,,,,,,,,,,,,,Failed,89.96000000000001
2024-6-1 21:0:55,S-SMP-11,SM-F7310ZYETGY,"Galaxy Z Flip5 512, Yellow (eStore)",SKU Price,6974,Passed,Galaxy Credit,,,SKU Price in Cart,6974,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,5,Passed,-,Items in Cart,SM-F7310ZYETGY,1,Passed,Z-ITFITE01,1,Passed,Z-EP-P5400TWEGGB,1,Passed,Z-SM-R510NZAAASAMX,1,Passed,Z-EP-T6530NBEGGB,1,Passed,Z-EF-ZF731CTEGWW,1,Passed,,,,,,,,,,,,,,,,Passed,87.35000000000001
2024-6-1 21:6:43,S-SMP-07,SM-S9210ZKGTGY,"Galaxy S24, 256GB, Onyx Black",SKU Price,5013,Passed,Galaxy Credit,,,SKU Price in Cart,5013,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-S9210ZKGTGY,1,Passed,Z-SM-R400NZWATGY,1,Passed,Z-ITFITE01,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,120.4
2024-6-1 21:8:51,S-SMP-08,SM-F9460ZKHTGY,"Galaxy Z Fold5 1TB, 12GB + 1TB, Black",SKU Price,12449,Passed,Galaxy Credit,,,SKU Price in Cart,12449,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-F9460ZKHTGY,1,Passed,Z-ITFITE01,1,Passed,Z-SM-R510NZAAASAMX,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,69.49000000000001
2024-6-1 21:10:3,S-SMP-09,SM-F9460ZUGTGY,"Galaxy Z Fold5 512, Gray (eStore)",SKU Price,10949,Passed,Galaxy Credit,,,SKU Price in Cart,10949,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-F9460ZUGTGY,1,Passed,Z-ITFITE01,1,Passed,Z-SM-R510NZAAASAMX,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,69.49000000000001
2024-6-1 21:11:8,S-SMP-10,SM-F9460ZKDTGY,"Galaxy Z Fold5 256, 12GB + 256GB, Black",SKU Price,10199,Passed,Galaxy Credit,,,SKU Price in Cart,10199,Passed,Extra Trade-In Rebate,,,SC Plus Price,,,Premium Count,3,Passed,-,Items in Cart,SM-F9460ZKDTGY,1,Passed,Z-ITFITE01,1,Passed,Z-SM-R510NZAAASAMX,1,Passed,Z-EP-T6530NBEGGB,1,Passed,,,,,,,,,,,,,,,,,,,,,,Passed,71.15999999999997
